Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume,Dollar
1999-06-24,893.28,902.45,877.3,877.3,869.73,848.47,820.64,760.26,666.86,278612,1157.9
1999-06-25,873,882.08,862.05,882.08,878.6,851.81,828.13,764.64,669.58,240575,1155
1999-06-28,888.22,907.41,888.22,903.05,885.41,859.93,836.48,769.08,672.42,229258,1156.2
1999-06-29,900.46,907.26,891.64,897.45,889.7,869.3,843.67,773.25,675,233321,1157
1999-06-30,900.31,909.33,872.32,883,888.58,874.65,849.07,776.86,677.37,259890,1157.6
1999-07-01,894.4,923.99,894.4,919.98,897.11,883.42,856.16,780.97,679.93,279151,1164.5
1999-07-02,925.24,934.88,919.62,933.42,907.38,892.99,862.95,785.17,682.4,300145,1164.5
1999-07-05,949.01,963.06,945.38,962.84,919.34,902.37,868.98,789.76,685.2,349838,1162.9
1999-07-06,962.16,989.43,953.64,989.43,937.73,913.72,875.77,794.76,688.11,341929,1168
1999-07-07,994.29,1006.4,980.84,1005.98,962.33,925.45,885.9,800.03,691.23,399674,1173
1999-07-08,1010.77,1022.88,997.99,999.11,978.16,937.63,893.05,805.22,694.28,441965,1180.6
1999-07-09,1004.68,1027.93,989.48,1027.93,997.06,952.22,902.02,810.32,697.81,448719,1187.5
1999-07-12,1037.74,1052.6,1001.41,1004.25,1005.34,962.34,911.13,814.98,701.06,489180,1184.4
1999-07-13,999.64,1018.35,976.68,987.5,1004.95,971.34,920.32,818.66,704.1,364175,1176
1999-07-14,986.46,997.07,953.67,953.67,994.49,978.41,926.53,821.71,706.9,349162,1183
1999-07-15,952.89,982.14,952.89,982.14,991.1,984.63,934.02,825.69,709.97,307739,1183
1999-07-16,986.79,1022.13,986.79,1020.82,989.68,993.37,943.18,830.37,713.62,360296,1182.8
1999-07-19,1034.41,1044.28,1001.79,1024.58,993.74,999.54,950.96,834.93,717.57,379345,1187.9
1999-07-20,1019.59,1027.13,998.42,998.45,995.93,1000.44,957.08,838.63,721.4,406346,1193
1999-07-21,989.73,990.36,949.55,965.11,998.22,996.36,960.9,841.48,725.01,379599,1201
1999-07-22,957.99,977.49,935.22,976.66,997.12,994.11,965.87,844.59,728.44,397389,1208.3
1999-07-23,972.78,972.78,902.22,904.96,973.95,981.81,967.02,847.13,731.22,413126,1208.4
1999-07-26,891.38,902.68,860.13,872.94,943.62,968.68,965.51,849.14,733.73,349097,1208.5
1999-07-27,881.73,931.01,880.18,928.85,929.7,962.82,967.08,852.01,736.63,390090,1203.1
1999-07-28,923.94,972.96,919.65,944.46,925.57,961.9,970.15,854.9,739.77,394201,1198.7
1999-07-29,958.61,998.71,956.51,998.71,929.98,963.55,974.09,858.03,743.48,390695,1203.5
1999-07-30,997.49,1010.89,957.28,969.72,942.94,958.44,975.91,860.68,746.98,405544,1204
1999-08-02,967.7,982.32,939.6,959.81,960.31,951.97,975.75,863.11,750.38,352442,1200
1999-08-03,961,977.91,953.14,973.33,969.21,949.46,974.95,866.31,753.95,344336,1198.3
1999-08-04,977.12,995.08,974.41,975.45,975.4,950.49,973.42,869.68,757.71,381668,1201.6
1999-08-05,967.96,974.78,933.87,939.07,963.48,946.73,970.42,872.96,761.17,285808,1201.2
1999-08-06,944.35,959.78,924.12,938.26,957.18,950.06,965.94,876.3,764.62,236914,1200.2
1999-08-09,938.74,963.3,931.1,948.97,955.02,957.66,963.17,880.15,767.93,294555,1198.2
1999-08-10,949.77,968.85,944.7,968.66,954.08,961.64,962.23,884.14,771.53,291165,1199
1999-08-11,965.73,973.91,941.56,944.08,947.81,961.61,961.75,887.63,775.05,291834,1201.8
1999-08-12,946.48,958.83,939.58,949.35,949.86,956.67,960.11,891.64,778.72,255837,1205.7
1999-08-13,940.62,942.53,908.49,917.47,945.71,951.45,954.94,895.09,782.18,270181,1206.8
1999-08-16,904.22,924.8,895.11,907.28,937.37,946.19,949.08,898.62,785.58,219584,1203
1999-08-17,911.45,925.63,872.57,873.7,918.38,936.23,942.84,901.53,788.71,270865,1205.8
1999-08-18,861.86,878.68,841.27,868.94,903.35,925.58,938.03,904.02,791.61,326412,1203
1999-08-19,874.98,885.08,867.62,871.18,887.71,918.79,932.76,906.42,794.42,280272,1199
1999-08-20,873.1,879.18,859.77,878.39,879.9,912.8,931.43,908.86,797.29,255149,1200.8
1999-08-23,889.89,919.07,883.55,917.58,881.96,909.66,933.66,911.89,800.5,306431,1197.2
1999-08-24,927.81,939.43,917.41,932.41,893.7,906.04,933.84,914.86,803.79,343802,1199
1999-08-25,933.43,972.08,933.43,963,912.51,907.93,934.77,918,807.05,380360,1193.4
1999-08-26,971.14,978.4,955.87,959.88,930.25,908.98,932.83,921.03,810.27,366364,1190.5
1999-08-27,953.99,970.51,945.77,960.28,946.63,913.26,932.35,923.74,813.53,325166,1183
1999-08-30,962.14,970.26,942.41,942.57,951.63,916.79,931.49,925.41,816.53,300490,1184.5
1999-08-31,932.24,940.22,922.34,937.88,952.72,923.21,929.72,926.81,819.43,265484,1184.6
1999-09-01,944.5,947.47,905.52,905.52,941.23,926.87,926.22,928.51,822.04,316135,1184.7
1999-09-02,886.62,912.43,877.91,898.97,929.04,929.65,924.22,929.23,824.51,305807,1190.5
1999-09-03,902.29,920.82,887.76,910.62,919.11,932.87,922.84,930.26,827.1,318001,1190.5
1999-09-06,919.01,944.47,918.94,943.22,919.24,935.44,922.55,932.29,830.13,290480,1192.8
1999-09-07,947.34,959.01,943.92,943.92,920.45,936.59,921.31,934.62,832.96,280856,1193.5
1999-09-08,942.98,952.37,932.45,936.93,926.73,933.98,920.95,936.41,835.71,278591,1194.2
1999-09-09,940.02,950.53,938.52,950.53,937.04,933.04,921.01,938.38,838.51,234209,1190.5
1999-09-10,951.95,974.15,951.95,961.98,947.32,933.21,923.24,940.45,841.43,297618,1192.2
1999-09-13,973.71,984.57,971.28,980.91,954.85,937.05,926.92,942.32,844.51,297900,1191.8
1999-09-14,981.66,982.32,964.49,968.54,959.78,940.11,931.66,943.86,847.5,289964,1192.3
1999-09-15,967.72,970.89,947.85,952.69,962.93,944.83,935.85,944.93,850.43,261235,1193
1999-09-16,948.49,949.62,916.1,916.16,956.06,946.55,938.1,945.58,852.92,246102,1198.8
1999-09-17,902.53,931.18,893.08,925.2,948.7,948.01,940.44,946.3,855.47,222790,1202.8
1999-09-20,933.86,939.56,923.56,933.88,939.29,947.07,941.25,946.81,857.94,234856,1200.7
1999-09-21,944.01,963.68,941.34,957.42,937.07,948.42,942.51,947.81,860.53,305231,1204.5
1999-09-22,956.7,960.36,940.13,941.57,934.85,948.89,941.43,948.79,862.82,301875,1207.6
1999-09-27,941.7,941.7,903.79,903.79,932.37,944.21,938.63,948.52,864.74,219379,1211
1999-09-28,909.2,919.56,894.38,900.73,927.48,938.09,935.65,947.97,866.57,225047,1216.3
1999-09-29,895.7,895.7,868.88,868.88,914.48,926.89,931.97,946.4,868.08,251792,1217.7
1999-09-30,859.67,879,836.18,836.18,890.23,913.65,926.88,943.85,869.31,231427,1216.4
1999-10-01,838.65,847.29,800.97,839.35,869.79,902.32,923.57,941.07,870.55,262919,1216
1999-10-04,840.14,853.02,818.28,818.37,852.7,892.54,919.54,938.06,871.64,233746,1214
1999-10-05,825.17,838.96,788.22,791.55,830.87,879.17,913.59,934.12,872.22,284855,1207
1999-10-06,799.34,837.44,792.05,835.31,824.15,869.32,908.19,931.31,873.14,277999,1204
1999-10-07,838.04,852.37,828.69,851.15,827.15,858.69,903.56,929.03,873.85,341780,1202
1999-10-08,846.62,853.16,833.64,839.41,827.16,848.47,898.68,927.13,874.42,311794,1203.4
1999-10-11,845.8,850.96,830.32,834.39,830.36,841.53,892.87,924.67,875.18,245309,1204.5
1999-10-12,830.1,856.25,829.88,856.25,843.3,837.08,887.59,921.92,876.14,298504,1205.1
1999-10-13,848.4,856.36,840.14,855.52,847.34,835.75,881.32,919.11,877.02,287222,1205.1
1999-10-14,851.17,873.69,841.8,866.02,850.32,838.73,876.19,916.9,877.76,334600,1208.5
1999-10-15,870.61,877.06,854.44,862.63,854.96,841.06,871.69,915.19,878.34,335717,1206
1999-10-18,839.91,844.93,823.82,826.25,853.33,841.85,867.19,912.68,878.64,268265,1203.4
1999-10-19,835.01,839.55,805.78,811.44,844.37,843.84,861.5,911.13,879.13,252566,1205.3
1999-10-20,821.72,834.14,815.94,830.69,839.41,843.38,856.35,910.42,879.78,314376,1204.3
1999-10-21,838.07,848.44,813.77,818.51,829.9,840.11,849.4,908.58,880.3,339683,1205.4
1999-10-22,814.83,826.14,811.47,819.52,821.28,838.12,843.3,906.5,880.7,238549,1205.6
1999-10-25,819.32,822.09,790.19,798.84,815.8,834.57,838.05,903.17,880.6,278881,1204.9
1999-10-26,784.93,803.8,778.9,797.01,812.91,828.64,832.86,900.29,880.49,227739,1204.1
1999-10-27,795.31,804.13,788.85,793.42,805.46,822.43,829.09,897.52,880.31,226602,1200.6
1999-10-28,790.91,823.66,790.91,820.95,805.95,817.93,828.33,894.98,880.64,242629,1199.7
1999-10-29,834.38,848.75,832.17,833.51,808.75,815.01,828.04,892.61,881.15,313101,1200
1999-11-01,863.5,876.55,857.09,876.55,824.29,820.04,830.95,891.57,882.26,348220,1195.5
1999-11-02,876.56,890.18,870.73,890.18,842.92,827.92,835.88,890.77,883.53,401247,1193.3
1999-11-03,893.95,901.59,884.56,887.15,861.67,833.56,838.47,889.74,884.94,413121,1191.9
1999-11-04,895.36,911.82,895.36,911.82,879.84,842.9,841.5,888.79,886.47,418853,1184.9
1999-11-05,917.68,928.23,908.46,913.09,895.76,852.25,845.19,888.27,887.95,413326,1186.7
1999-11-08,916.37,920.42,906.1,907.6,901.97,863.13,848.85,887.58,889.61,385364,1183.4
1999-11-09,908.71,943.46,906.18,943.46,912.62,877.77,853.21,888.01,891.55,355506,1185.8
1999-11-10,944.5,958.31,936.36,938.76,922.95,892.31,857.37,888.54,893.58,422270,1180
1999-11-11,943.46,968.57,938.75,947.42,930.07,904.95,861.44,889.76,895.65,465917,1173.1
1999-11-12,961.43,983.47,957.07,969.26,941.3,918.53,866.77,891.44,897.73,538907,1170.5
1999-11-15,990,1003.61,965.99,974.73,954.73,928.35,874.2,893.16,899.79,471541,1182
1999-11-16,973.01,1007.72,965.32,1007.72,967.58,940.1,884.01,895.32,902.09,464286,1177.8
1999-11-17,1014.44,1024.09,967.63,967.64,973.35,948.15,890.86,896.15,904.02,496358,1178
1999-11-18,963.16,981.85,945.27,970.19,977.91,953.99,898.44,896.78,905.82,384227,1173.2
1999-11-19,973.83,1001.38,968.52,993.11,982.68,961.99,907.12,897.28,907.64,390512,1174.4
1999-11-22,995.92,1000.11,970.58,977.88,983.31,969.02,916.07,897.58,909.3,308438,1173.3
1999-11-23,974.63,986.85,965.22,974.05,976.57,972.08,924.92,897.81,910.78,277302,1170
1999-11-24,969.23,973.15,957.57,969.29,976.9,975.13,933.72,898.26,911.83,303187,1163
1999-11-25,975.19,992.65,965.34,972.71,977.41,977.66,941.31,898.84,912.83,351882,1158.2
1999-11-26,977.77,978.85,945.78,949.16,968.62,975.65,947.09,899.57,914.04,310884,1159.4
1999-11-29,955.38,964.26,936.25,964.26,965.89,974.6,951.47,900.65,914.94,276924,1159
1999-11-30,965.45,1009.19,964.44,996.66,970.42,973.5,956.8,902.09,916.18,338998,1159.2
1999-12-01,992.62,1007.29,984.38,999.16,976.39,976.65,962.4,903.02,917.65,294842,1157.3
1999-12-02,1008.55,1013.84,959.84,967.9,975.43,976.42,965.2,903.42,919.02,305621,1150
1999-12-03,973.85,982.19,955.38,966.59,978.91,973.77,967.88,903.91,920.16,259368,1150.1
1999-12-06,978.36,999.77,971.6,998.11,985.68,975.79,972.4,904.71,921.55,258357,1150
1999-12-07,1001.36,1009.74,984.63,999.92,986.34,978.38,975.23,905.34,922.9,285494,1139.5
1999-12-08,992.29,998.16,974.79,988.32,984.17,980.28,977.7,905.46,923.89,277927,1126
1999-12-09,982.89,995.71,976.68,980.54,986.7,981.06,979.36,905.66,924.76,329751,1131
1999-12-10,989.97,1019.49,982.78,1018.17,997.01,987.96,981.81,906.76,925.84,393982,1132.8
1999-12-13,1030.66,1036.56,1013.65,1013.65,1000.12,992.9,983.75,908.38,926.98,354426,1128.2
1999-12-14,1018.18,1026.16,1002.23,1002.64,1000.66,993.5,983.5,909.67,927.98,399625,1133.5
1999-12-15,998.76,999.24,950.02,963.58,995.72,989.94,983.29,910.17,928.49,356427,1135
1999-12-16,956.94,974.65,944.36,948.57,989.32,988.01,982.21,910.02,928.91,305273,1131.3
1999-12-17,958.55,965.28,934.22,949.26,975.54,986.28,980.02,910.15,929.47,295717,1130.3
1999-12-20,966.32,978.92,960.26,967.05,966.22,983.17,979.48,911.2,929.86,254435,1136
1999-12-21,981.91,987.78,957.84,958.8,957.45,979.06,978.72,912.17,930.07,286049,1134.2
1999-12-22,963.4,967.87,941.84,967.83,958.3,977.01,978.64,913.82,930.11,300239,1131.5
1999-12-23,964.69,1003.01,959.26,974.16,963.42,976.37,978.72,916.12,929.98,294765,1130.7
1999-12-24,992.51,1003.95,983.31,991.63,971.89,973.72,980.84,918.66,929.86,257328,1132
1999-12-27,1016.14,1022.58,997.48,1005.73,979.63,972.93,982.91,921.78,929.92,233564,1133.9
1999-12-28,1010.41,1038.04,1004.21,1028.07,993.48,975.47,984.48,925.72,929.92,259758,1142.5
2000-01-04,1028.33,1066.18,1016.59,1059.04,1011.73,985.01,987.48,929.45,930.38,195898,1122.5
2000-01-05,1006.87,1026.52,984.05,986.31,1014.16,988.79,988.4,931.7,930.37,257696,1135
2000-01-06,1013.95,1014.9,953.5,960.79,1007.99,989.94,988.11,933.72,930.43,203523,1146.6
2000-01-07,949.17,970.16,930.84,948.65,996.57,988.1,985.64,935.63,930.15,215664,1138
2000-01-10,979.67,994.94,974.82,987.24,988.41,990.95,985,937.81,929.87,240175,1133.9
2000-01-11,992.17,1005.87,981.23,981.33,972.86,992.3,984.65,939.91,929.51,257070,1145
2000-01-12,957.98,968.68,949.2,955.01,966.6,990.38,983.38,941.39,929.15,227079,1144.5
2000-01-13,955.06,960.73,939.25,951.05,964.66,986.32,980.02,942.87,929.03,223001,1135.1
2000-01-14,958.82,970.59,937.75,948.03,964.53,980.55,976.74,944.9,928.79,224957,1124.8
2000-01-17,962.67,986.09,959.36,983.27,963.74,976.07,975.77,947.76,929.44,212058,1121
2000-01-18,992.31,992.85,967.96,981.53,963.78,968.32,976.67,950.27,930.35,212080,1127
2000-01-19,969.31,969.31,938.74,938.78,960.53,963.57,976.18,952.28,930.43,235726,1132.5
2000-01-20,927.12,945.9,906.26,945.9,959.5,962.08,976.01,954.38,930.44,226684,1125.7
2000-01-21,928.55,940.7,911.83,925.16,954.93,959.73,973.92,956.49,929.83,255135,1128
2000-01-24,917.93,944.31,915.7,926.77,943.63,953.68,972.31,958.65,929.47,210413,1124
2000-01-25,909.12,913.19,891.22,891.22,925.57,944.67,968.48,960.28,928.9,242591,1127.1
2000-01-26,896.34,902.43,875.82,885.54,914.92,937.73,964.05,961.36,928.17,231146,1127.2
2000-01-27,888.27,912.49,879,909.23,907.58,933.54,959.93,962.62,927.62,344911,1125.3
2000-01-28,922.74,943.95,916.86,941.67,910.89,932.91,956.73,963.71,927.64,293137,1120
2000-01-31,924.83,948.84,922.92,943.88,914.31,928.97,952.52,964.6,927.68,289435,1123.2
2000-02-01,955.44,959.31,923.52,928.75,921.81,923.69,946.01,965.29,927.52,306143,1126.7
2000-02-02,929.69,950.13,923.4,943.59,933.42,924.17,943.87,965.82,927.31,310406,1130.5
2000-02-03,950.26,959,934.11,950.22,941.62,924.6,943.34,966.44,927.36,277121,1130
2000-02-07,953.23,982.03,951.31,973.13,947.91,929.4,944.57,967.53,927.56,271765,1129.2
2000-02-08,977.07,981.42,960.47,961.22,951.38,932.85,943.26,967.83,927.92,229490,1129.3
2000-02-09,967.53,979.92,966.15,976.05,960.84,941.33,943,968.45,928.49,240446,1123.1
2000-02-10,966.36,991.71,957.73,966.18,965.36,949.39,943.56,968.76,929.26,251614,1120.8
2000-02-11,990.11,990.75,941.24,953.22,965.96,953.79,943.67,968.5,929.97,274780,1115.3
2000-02-14,932.94,941.23,907.91,910.87,953.51,950.71,941.81,967.43,930.3,234180,1128
2000-02-15,916.89,919.43,875.05,879.7,937.2,944.29,936.63,965.3,930.31,218598,1127
2000-02-16,881.03,886.63,843.58,879.5,917.89,939.37,931.53,963.83,929.99,214045,1125.7
2000-02-17,869.35,901.83,869.35,897.52,904.16,934.76,929.47,962.62,929.7,212421,1128
2000-02-18,900.71,918.04,879.14,879.14,889.35,927.65,926.13,960.72,929,258281,1129
2000-02-21,864.61,866.32,843.65,845.32,876.24,914.87,922.14,958.51,928.05,213794,1131.5
2000-02-22,844.11,867.68,835.97,850.02,870.3,903.75,918.3,956.44,927.13,244389,1134
2000-02-23,866.14,882.79,852.89,880.67,870.53,894.21,917.77,954.97,926.61,346449,1135.3
2000-02-24,874.53,887.82,857.68,867.37,864.5,884.33,916.86,953.21,926.02,256688,1140.5
2000-02-25,856.06,873.08,847.14,864.76,861.63,875.49,914.64,951.8,925.69,255182,1136.6
2000-02-28,850.36,850.48,819.01,819.01,856.37,866.3,908.51,949.38,925.02,253125,1134.3
2000-02-29,843.31,846.37,810.53,828.38,852.04,861.17,902.73,946.58,924.33,275728,1131
2000-03-02,864.78,900.3,857.05,894.66,854.84,862.69,901.03,944.84,923.93,317753,1121.4
2000-03-03,909.81,910.02,882.48,894.83,860.33,862.42,898.59,943.62,923.52,311250,1121.4
2000-03-06,907.56,913.51,899.58,909.33,869.24,865.44,896.54,942.66,923.29,352623,1119.3
2000-03-07,907.01,907.85,893.09,907.34,886.91,871.64,893.25,941.15,922.93,339274,1118.5
2000-03-08,895.93,919.03,883.53,915.94,904.42,878.23,890.99,939.75,922.55,313736,1119
2000-03-09,922.71,928.55,884.59,884.59,902.41,878.62,886.42,938.02,921.74,370033,1122.4
2000-03-10,902.31,913.6,886.26,891.36,901.71,881.02,882.68,936.54,921.1,330623,1119.7
2000-03-13,890.87,890.87,849.52,854.66,890.78,880.01,877.75,933.81,920.28,364402,1120.4
2000-03-14,843.14,858.68,838.31,846.74,878.66,882.78,874.54,931.03,919.7,330753,1118.5
2000-03-15,837.35,841.73,820.3,837.53,862.98,883.7,872.43,928.28,918.97,312898,1118.3
2000-03-16,847.9,860.4,832.17,841.22,854.3,878.35,870.52,926.24,918.2,298875,1117.2
2000-03-17,864.36,869.82,850.04,855.57,847.14,874.43,868.42,924.69,917.35,300844,1117.3
2000-03-20,862.68,867.54,843.46,850.51,846.31,868.55,866.99,923.04,916.59,227934,1118
2000-03-21,850.91,863.41,838.98,863.41,849.65,864.15,867.9,921.32,916.26,227937,1116.4
2000-03-22,869.88,886.53,865.97,882.43,858.63,860.8,869.52,920.04,916.11,296027,1113
2000-03-23,888.89,892.78,862.84,867.62,863.91,859.11,868.86,918.37,916.1,254907,1109.8
2000-03-24,876.93,900.06,861.64,889.24,870.64,858.89,869.96,916.96,916.54,281925,1108.7
2000-03-27,893.13,893.13,876.52,886.71,877.88,862.1,871.05,915.21,916.93,282359,1112.1
2000-03-28,886.51,902.76,882.22,891.29,883.46,866.55,874.67,913.3,917.54,262748,1112.2
2000-03-29,886.69,913.35,881.52,908.51,888.67,873.65,878.67,911.31,918.51,280750,1109.4
2000-03-30,905.59,909.51,889.23,889.95,893.14,878.52,878.44,908.49,918.97,264077,1107.4
2000-03-31,872.02,885.74,860.52,860.94,887.48,879.06,876.74,906.4,919.05,214731,1106
2000-04-03,866.75,876.81,837.36,846.44,879.43,878.65,873.6,904.5,919.11,209591,1112.5
2000-04-04,835.24,850.1,814.54,830.16,867.2,875.33,869.74,902.52,919.07,203031,1113.4
2000-04-06,827.23,827.89,804.15,804.35,846.37,867.52,864.16,899.47,918.64,172973,1112
2000-04-07,811.38,838.82,811.38,837.38,835.85,864.5,861.8,897.07,918.49,205116,1107.1
2000-04-10,861.72,880.41,851.3,870.17,837.7,862.59,860.74,895.66,918.53,325320,1109.5
2000-04-11,864.65,864.65,839.82,855.05,839.42,859.42,860.76,894.06,918.46,255140,1109.6
2000-04-12,841.16,853.61,834.75,837.01,840.79,854,860.27,892.21,918.55,213510,1108.2
2000-04-14,808.46,816.07,793.74,800.89,840.1,843.23,858.44,889.17,918.46,229815,1111.3
2000-04-17,762.96,762.96,699.22,707.72,814.17,825.01,851.77,884.61,917.44,287741,1114
2000-04-18,738.1,769.38,724.05,747.3,789.59,813.65,846.35,881.41,916.85,273026,1110.3
2000-04-19,767.27,781.55,745.77,755.08,769.6,804.51,841.58,878.23,916.31,292378,1109.4
2000-04-20,752.04,765.01,749.61,761.25,754.45,797.62,836.47,875.5,916,204060,1109
2000-04-21,764.81,772.86,759.34,767.16,747.7,793.9,830.71,872.84,915.75,202142,1108.5
2000-04-24,767.05,770.72,746.16,747.58,755.67,784.92,824.71,870.45,915.36,176656,1108.8
2000-04-25,738.56,742.15,730.43,737.2,753.65,771.62,817.11,867.98,914.67,168481,1108.3
2000-04-26,751.89,760.21,712.42,713.23,745.28,757.44,808.43,864.71,913.66,241941,1108.1
2000-04-27,699.29,710.7,688.36,692.07,731.45,742.95,798.47,860.55,912.13,224445,1111.1
2000-04-28,698.06,727.26,698.06,725.39,723.09,735.4,789.32,856.91,910.75,228151,1109.1
2000-05-02,731.76,753.46,729.84,752.59,724.1,739.89,782.45,853.97,909.63,195974,1110.1
2000-05-03,751.07,755.62,742.94,752.76,727.21,740.43,777.04,850.79,908.31,179778,1110
2000-05-04,753.18,760.99,745.39,751.29,734.82,740.05,772.28,847.48,906.96,190225,1111.3
2000-05-08,759.15,778.46,759.15,770.24,750.45,740.95,769.29,844.09,905.81,195512,1109.7
2000-05-09,768.01,771.51,758.89,760.85,757.55,740.32,767.11,840.75,904.29,181010,1109.4
2000-05-10,757.36,764.64,753.73,759.51,758.93,741.51,763.22,837.15,902.8,193571,1109.1
2000-05-12,762.8,763.01,737.07,740.3,756.44,741.82,756.72,833.38,901.07,189057,1114.5
2000-05-15,737.21,740.16,719.6,728.67,751.91,743.37,750.4,829.64,899.07,193275,1114.7
2000-05-16,729.1,746.77,723.71,746.77,747.22,748.84,745.89,826.9,897.17,172348,1114.6
2000-05-17,752.52,769.01,726.89,727.18,740.49,749.02,742.21,824.36,894.83,219006,1115
2000-05-18,705.62,718.72,699,712.95,731.17,745.05,742.47,821.59,892.71,201440,1118.5
2000-05-19,712.13,730.71,695.73,730.68,729.25,742.84,741.64,818.8,890.71,196287,1122.7
2000-05-22,715.55,718.3,688.58,691.61,721.84,736.88,738.46,815.68,888.2,176623,1130.6
2000-05-23,674.03,694.44,674.03,679.76,708.44,727.83,734.39,812.92,885.72,211387,1134.4
2000-05-24,669.21,689.55,643.97,674.95,697.99,719.24,729.78,810,883.22,289350,1133
2000-05-25,696.69,708.59,685.18,699.53,695.31,713.24,727.38,806.98,880.97,401991,1129.9
2000-05-26,690.54,693.1,656.66,656.66,680.5,704.88,723.35,803.47,878.34,350449,1136.5
2000-05-29,627.4,664.27,625.14,655.93,673.37,697.6,720.48,799.99,875.9,309609,1137.4
2000-05-30,668.65,692.31,668.65,691.26,675.67,692.05,720.44,797.86,873.62,389664,1136.6
2000-05-31,708.04,744.6,708.04,731.88,687.05,692.52,720.77,796.25,871.42,503781,1129.4
2000-06-01,730.55,746.7,722.24,738.49,694.84,695.08,720.06,793.65,869.24,314335,1132
2000-06-02,759.22,776.49,750.38,760.69,715.65,698.08,720.46,791.41,867.52,430574,1125.2
2000-06-05,778.48,799.34,778.48,794.21,743.31,708.34,722.61,789.5,866.08,464377,1117.4
2000-06-07,798.23,822.98,792.71,822.54,769.56,722.61,725.22,788.08,864.62,493503,1113.1
2000-06-08,825.56,842.13,795.99,800.11,783.21,735.13,727.18,786.15,862.95,669048,1115.3
